SSID,HPHM,HPZL,JGSJ,CDBH
HK-93,落P80480,2,2019/1/1 17:20:33,10
HK-107,落P37374,2,2019/1/1 17:21:08,1
HK-107,落PT5730,2,2019/1/1 17:19:33,3
HK-107,落PA2233,2,2019/1/1 17:20:02,3
HK-107,落PU3129,2,2019/1/1 17:19:56,3
HK-107,落PQ6777,2,2019/1/1 17:19:56,4
HK-93,落PA9522,2,2019/1/1 17:20:09,5
HK-93,概兎,99,2019/1/1 17:20:06,6
HK-93,落PT6605,2,2019/1/1 17:20:17,6
HK-93,概兎,99,2019/1/1 17:20:14,6
HK-92,落P9G963,2,2019/1/1 17:20:38,6
HK-92,落P11089,2,2019/1/1 17:19:39,2
HK-93,落PQ6696,2,2019/1/1 17:19:34,1
HK-92,落P9B363,2,2019/1/1 17:19:50,2
HK-92,落PLW878,2,2019/1/1 17:19:54,9
HK-92,落P8F299,2,2019/1/1 17:20:59,6
HK-93,落P80743,2,2019/1/1 17:21:04,9
HK-93,落PG0575,2,2019/1/1 17:21:01,8
HK-93,落PH3565,2,2019/1/1 17:21:07,9
HK-92,落PU3129,2,2019/1/1 17:19:19,7
HK-92,落PE5070,2,2019/1/1 17:19:15,8
HK-107,落P9B363,2,2019/1/1 17:19:20,1
HK-92,釦C5513V,2,2019/1/1 17:19:26,8
HK-92,落P80192,2,2019/1/1 17:19:37,3
HK-107,落P91236,2,2019/1/1 17:19:55,2
HK-107,落P0Q759,2,2019/1/1 17:19:55,1
HK-107,概兎,2,2019/1/1 17:20:00,4
HK-107,落PU0956,2,2019/1/1 17:20:31,1
HK-92,落PX0605,2,2019/1/1 17:20:44,6
HK-93,落P45695,2,2019/1/1 17:20:39,4
HK-107,落PT6077,2,2019/1/1 17:19:33,1
HK-107,落P00756,2,2019/1/1 17:19:31,1
HK-107,落PK8386,2,2019/1/1 17:19:24,1
HK-107,落P0N333,2,2019/1/1 17:19:31,3
HK-93,落PGM198,2,2019/1/1 17:19:40,1
HK-107,落PM3122,2,2019/1/1 17:19:37,1
HK-92,落PR8282,2,2019/1/1 17:19:58,9
HK-93,落P80868,2,2019/1/1 17:20:01,5
HK-93,落PG5882,2,2019/1/1 17:20:00,6
HK-107,落PW6330,2,2019/1/1 17:20:01,1
HK-107,落PE1070,2,2019/1/1 17:19:54,3
HK-92,釦AE566H,2,2019/1/1 17:20:04,7
HK-92,落P80631,2,2019/1/1 17:20:05,9
HK-93,落P97011,2,2019/1/1 17:20:10,12
HK-93,釦AV0A17,2,2019/1/1 17:20:04,11
HK-93,落PS6488,2,2019/1/1 17:20:31,5
HK-107,概兎,2,2019/1/1 17:20:33,4
HK-107,落PLW878,2,2019/1/1 17:20:32,3
HK-107,落P7X202,2,2019/1/1 17:20:45,3
HK-93,概兎,99,2019/1/1 17:20:57,4
HK-93,落PU8888,2,2019/1/1 17:21:05,3
HK-93,落PT5730,2,2019/1/1 17:21:06,8
HK-107,落P4C688,2,2019/1/1 17:19:40,1
HK-107,落PJ999H,2,2019/1/1 17:19:39,2
HK-93,落P80029,2,2019/1/1 17:20:00,6
HK-93,落AV390B,2,2019/1/1 17:20:01,11
HK-107,落P80058,2,2019/1/1 17:20:18,1
HK-107,概兎,2,2019/1/1 17:20:33,1
HK-93,落P65049,2,2019/1/1 17:21:01,9
HK-93,落P0Q717,2,2019/1/1 17:19:23,1
HK-93,落PV7287,2,2019/1/1 17:19:24,12
HK-107,落PG1221,2,2019/1/1 17:20:02,2
HK-107,概兎,2,2019/1/1 17:19:58,4
HK-93,落P80043,2,2019/1/1 17:20:28,11
HK-92,落PLM867,2,2019/1/1 17:20:43,1
HK-92,落P80938,2,2019/1/1 17:20:36,9
HK-93,落PE0833,2,2019/1/1 17:20:32,7
HK-93,概兎,2,2019/1/1 17:20:36,10
HK-93,落PV8107,2,2019/1/1 17:20:52,4
HK-93,落PM6608,2,2019/1/1 17:20:49,4
HK-93,落PZH693,2,2019/1/1 17:21:12,2
HK-93,落PV1818,2,2019/1/1 17:21:05,2
HK-92,落PE1070,2,2019/1/1 17:19:17,7
HK-93,落PD8000,2,2019/1/1 17:19:52,3
HK-93,落PT5345,2,2019/1/1 17:19:59,12
HK-107,落P53319,2,2019/1/1 17:19:58,1
HK-107,釦C5513V,2,2019/1/1 17:19:59,4
HK-93,落PU7655,2,2019/1/1 17:20:13,5
HK-93,落PT9387,2,2019/1/1 17:20:43,10
HK-92,落PA2233,2,2019/1/1 17:19:25,7
HK-107,落P65049,2,2019/1/1 17:19:34,3
HK-93,落PF8160,2,2019/1/1 17:20:10,11
HK-92,落P8D579,2,2019/1/1 17:20:42,6
HK-93,落PRC066,2,2019/1/1 17:20:34,4
HK-92,落P80822,2,2019/1/1 17:20:52,6
HK-93,落PR7631,2,2019/1/1 17:21:11,3
HK-93,落PA6010,2,2019/1/1 17:21:09,8
HK-107,概兎,2,2019/1/1 17:19:49,3
HK-93,落P18020,2,2019/1/1 17:20:06,5
HK-107,落PD9788,2,2019/1/1 17:20:07,1
HK-107,落PE6999,2,2019/1/1 17:20:05,3
HK-107,落PA4058,1,2019/1/1 17:20:35,1
HK-92,落PA4008,1,2019/1/1 17:21:04,8
HK-93,殺B628Q2,2,2019/1/1 17:21:10,2
HK-93,落PE1070,2,2019/1/1 17:21:12,8
HK-107,落PH3565,2,2019/1/1 17:19:50,4
HK-93,落PQ1638,2,2019/1/1 17:20:03,6
HK-92,落PRH610,2,2019/1/1 17:20:08,3
HK-92,概兎,2,2019/1/1 17:20:20,9
HK-92,落PJ182J,2,2019/1/1 17:20:36,6
HK-93,落PY8725,2,2019/1/1 17:20:41,4
HK-92,落PA8233,2,2019/1/1 17:20:58,1
HK-93,落PC1601,2,2019/1/1 17:20:54,4
HK-92,落BX8172,2,2019/1/1 17:21:09,10
HK-93,落PD2191,2,2019/1/1 17:21:07,3
HK-93,落PR8282,2,2019/1/1 17:21:10,9
HK-92,落PP8466,2,2019/1/1 17:19:29,2
HK-93,落PX9382,2,2019/1/1 17:19:25,1
HK-107,概兎,2,2019/1/1 17:16:05,1
HK-107,落P80865,2,2019/1/1 17:16:09,3
HK-107,落P49396,2,2019/1/1 17:17:16,1
HK-92,落P80110,2,2019/1/1 17:15:35,9
HK-107,落PU2112,2,2019/1/1 17:15:43,1
HK-93,落PVB888,2,2019/1/1 17:16:19,7
HK-92,落PT5036,2,2019/1/1 17:16:33,6
HK-92,概兎,99,2019/1/1 17:16:36,6
HK-93,落PCX156,2,2019/1/1 17:16:35,2
HK-93,落P80458,2,2019/1/1 17:16:39,9
HK-92,落P08334,2,2019/1/1 17:17:02,2
HK-92,落P60385,2,2019/1/1 17:17:00,1
HK-93,概兎,2,2019/1/1 17:16:59,1
HK-92,落PV717V,2,2019/1/1 17:17:11,1
HK-92,落PS6005,2,2019/1/1 17:17:09,2
HK-92,落PS2230,2,2019/1/1 17:17:29,2
HK-93,落P80090,2,2019/1/1 17:15:52,11
HK-93,落PW0669,2,2019/1/1 17:15:51,10
HK-92,落PQ9788,2,2019/1/1 17:16:00,10
HK-93,落PA3920,2,2019/1/1 17:15:57,4
HK-92,落PG0631,2,2019/1/1 17:16:08,6
HK-92,落PA5905,1,2019/1/1 17:16:13,10
HK-107,落P60385,2,2019/1/1 17:16:17,1
HK-107,釦E8E3R9,2,2019/1/1 17:16:42,2
HK-92,落PY928B,2,2019/1/1 17:16:53,2
HK-93,殺B628Q2,2,2019/1/1 17:16:44,9
HK-92,落P80358,2,2019/1/1 17:16:55,3
HK-92,落P92248,2,2019/1/1 17:16:54,8
HK-107,落PW9367,2,2019/1/1 17:17:03,1
HK-107,落P80175,2,2019/1/1 17:17:12,1
HK-92,落PG168L,2,2019/1/1 17:17:15,10
HK-93,落PP6578,2,2019/1/1 17:17:17,1
HK-92,落PP5317,2,2019/1/1 17:15:33,9
HK-93,落PJ8390,2,2019/1/1 17:15:32,11
HK-107,落PP5317,2,2019/1/1 17:16:03,3
HK-107,落PCX217,2,2019/1/1 17:16:00,3
HK-107,嚆BKB897,2,2019/1/1 17:16:13,1
HK-107,落P80110,2,2019/1/1 17:16:05,3
HK-93,釦AA3R72,2,2019/1/1 17:16:24,8
HK-93,落PC8828,2,2019/1/1 17:17:13,1
HK-107,落P80140,2,2019/1/1 17:17:22,1
HK-107,落P08334,2,2019/1/1 17:15:32,1
HK-92,落PQ1026,2,2019/1/1 17:15:41,10
HK-92,落P80865,2,2019/1/1 17:15:38,9
HK-93,落P80123,2,2019/1/1 17:15:39,12
HK-107,落P98928,2,2019/1/1 17:15:47,2
HK-92,落P8C667,2,2019/1/1 17:16:15,6
HK-93,落PV222V,2,2019/1/1 17:16:33,2
HK-93,落PFX998,2,2019/1/1 17:16:34,3
HK-107,落PV717V,2,2019/1/1 17:16:42,1
HK-92,落PRD911,2,2019/1/1 17:17:01,7
HK-92,落PY3558,2,2019/1/1 17:17:12,2
HK-92,落PC9999,2,2019/1/1 17:17:07,2
HK-92,落PU2112,2,2019/1/1 17:17:04,2
HK-92,落PA7512,2,2019/1/1 17:17:11,10
HK-93,落P93488,2,2019/1/1 17:17:02,3
HK-93,落PR6657,2,2019/1/1 17:17:04,1
HK-92,落B2C622,2,2019/1/1 17:15:47,10
HK-92,落PK0015,2,2019/1/1 17:15:47,9
HK-93,落PG3262,2,2019/1/1 17:15:57,10
HK-93,落A82P30,2,2019/1/1 17:16:09,10
HK-107,落PZS808,2,2019/1/1 17:16:19,1
HK-93,落PT7128,2,2019/1/1 17:16:47,3
HK-107,落PA3920,2,2019/1/1 17:16:53,1
HK-92,落PV9326,2,2019/1/1 17:15:20,7
HK-92,落PH8652,2,2019/1/1 17:15:27,10
HK-93,落PC7760,2,2019/1/1 17:15:27,12
HK-92,落P7H219,2,2019/1/1 17:15:35,8
HK-93,落HR5197,2,2019/1/1 17:16:20,8
HK-93,落P16292,2,2019/1/1 17:16:30,2
HK-93,落PA8046,1,2019/1/1 17:16:28,2
HK-93,落PP0791,2,2019/1/1 17:16:41,8
HK-93,落P80902,2,2019/1/1 17:16:37,9
HK-92,嚆BKB897,2,2019/1/1 17:17:14,3
HK-107,落PS2230,2,2019/1/1 17:17:10,2
HK-107,落PC9999,2,2019/1/1 17:15:52,1
HK-107,落P5J699,2,2019/1/1 17:15:45,2
HK-92,落P80211,2,2019/1/1 17:16:45,8
HK-92,落E89AA1,2,2019/1/1 17:16:55,6
HK-92,落PB1788,2,2019/1/1 17:17:11,3
HK-93,落P5F233,2,2019/1/1 17:15:48,10
HK-93,落PP8092,2,2019/1/1 17:15:59,11
HK-93,堊B390ZW,2,2019/1/1 17:15:28,5
HK-93,落PA2373,2,2019/1/1 17:15:34,12
HK-93,落PC6721,2,2019/1/1 17:15:34,11
HK-93,落PDM510,2,2019/1/1 17:15:28,11
HK-93,落AMQ723,2,2019/1/1 17:15:26,11
HK-92,概兎,2,2019/1/1 17:15:42,9
HK-92,寃HP8998,2,2019/1/1 17:15:38,10
HK-93,落P80094,2,2019/1/1 17:15:36,12
HK-107,落PV5536,2,2019/1/1 17:15:49,1
HK-93,落P78013,2,2019/1/1 17:15:56,6
HK-93,落P80931,2,2019/1/1 17:16:02,10
HK-93,落PL1857,2,2019/1/1 17:15:59,10
HK-107,概兎,2,2019/1/1 17:16:11,3
HK-93,落PU7011,2,2019/1/1 17:16:18,4
HK-92,落P80979,2,2019/1/1 17:16:22,6
HK-93,落PC4079,2,2019/1/1 17:16:29,8
HK-93,落P0C121,2,2019/1/1 17:16:37,2
HK-93,落PC8Y20,2,2019/1/1 17:16:39,8
HK-92,落PV5536,2,2019/1/1 17:16:53,1
HK-92,告PZ7959,2,2019/1/1 17:16:50,3
HK-93,概兎,2,2019/1/1 17:16:51,8
HK-92,落P80559,2,2019/1/1 17:16:52,3
HK-92,釦AU0Y70,2,2019/1/1 17:16:51,7
HK-92,落PS3900,2,2019/1/1 17:16:49,7
HK-92,落P92903,2,2019/1/1 17:16:58,7
HK-93,落P68667,2,2019/1/1 17:17:11,1
HK-107,釦AU15A3,2,2019/1/1 17:17:21,2
HK-107,落PY3558,2,2019/1/1 17:16:01,1
HK-107,落PS6005,2,2019/1/1 17:15:54,1
HK-93,落P40908,2,2019/1/1 17:16:35,12
HK-92,概兎,2,2019/1/1 17:17:15,1
HK-92,落P09210,2,2019/1/1 17:15:49,9
HK-93,落PDB899,2,2019/1/1 17:15:58,5
HK-92,落PA5857,1,2019/1/1 17:16:20,6
HK-107,釦AU0Y70,2,2019/1/1 17:17:23,3
HK-107,落PS3900,2,2019/1/1 17:17:21,3
HK-93,落PC8828,2,2019/1/1 17:17:14,1
HK-93,落PCL627,2,2019/1/1 17:15:41,12
HK-92,落PN6561,2,2019/1/1 17:15:58,10
HK-93,落P79952,2,2019/1/1 17:15:59,4
HK-93,落P08263,2,2019/1/1 17:15:54,10
HK-107,落PK0015,2,2019/1/1 17:16:18,3
HK-93,落PS2230,2,2019/1/1 17:16:29,3
HK-93,概兎,2,2019/1/1 17:16:27,1
HK-93,落P80140,2,2019/1/1 17:16:24,3
HK-93,落PV7178,2,2019/1/1 17:16:32,8
HK-93,概兎,2,2019/1/1 17:16:28,9
HK-93,落P93854,2,2019/1/1 17:16:23,10
HK-92,概兎,99,2019/1/1 17:16:37,6
HK-92,落PV6053,2,2019/1/1 17:16:43,10
HK-93,落P9F788,2,2019/1/1 17:16:43,3
HK-93,落PX1816,2,2019/1/1 17:16:40,3
HK-92,落PWM552,2,2019/1/1 17:16:45,3
HK-93,落P0K511,2,2019/1/1 17:16:47,2
HK-93,落PP8466,2,2019/1/1 17:16:45,2
HK-92,落P98928,2,2019/1/1 17:16:48,1
HK-92,落PW7777,2,2019/1/1 17:16:52,8
HK-92,落PT8600,2,2019/1/1 17:16:59,2
HK-92,落P68175,2,2019/1/1 17:16:57,3
HK-93,殺C0595X,2,2019/1/1 17:17:06,1
HK-93,落PP7872,2,2019/1/1 17:15:37,12
HK-107,落PB1788,2,2019/1/1 17:15:56,1
HK-92,落JGG268,2,2019/1/1 17:15:59,1
HK-93,落PA7720,2,2019/1/1 17:15:56,12
HK-92,落PA9361,2,2019/1/1 17:16:11,6
HK-93,落PW9367,2,2019/1/1 17:16:08,5
HK-93,寃B2956J,2,2019/1/1 17:16:11,10
HK-93,落P80530,2,2019/1/1 17:16:07,10
HK-93,落PJ9627,2,2019/1/1 17:16:05,10
HK-93,落P06364,2,2019/1/1 17:16:27,8
HK-107,落PDB899,2,2019/1/1 17:16:45,1
HK-107,落PFF961,2,2019/1/1 17:16:58,1
HK-92,寃FS6782,2,2019/1/1 17:17:19,2
HK-93,落PC3911,2,2019/1/1 17:15:38,11
HK-93,釦E8E3R9,2,2019/1/1 17:15:52,4
HK-93,落PV717V,2,2019/1/1 17:15:50,5
HK-107,概兎,2,2019/1/1 17:15:54,1
HK-93,落PKW002,2,2019/1/1 17:16:20,9
HK-93,落P49396,2,2019/1/1 17:16:15,4
HK-93,落PD0048,2,2019/1/1 17:16:42,8
HK-93,落PJA587,2,2019/1/1 17:16:34,8
HK-107,落P80611,2,2019/1/1 17:17:18,1
HK-107,落PV9324,2,2019/1/1 17:17:18,4
HK-107,落PP0791,2,2019/1/1 17:15:35,3
HK-93,落PG8670,2,2019/1/1 17:15:36,11
HK-93,落PFF961,2,2019/1/1 17:16:03,4
HK-92,落PA6192,2,2019/1/1 17:16:32,10
HK-93,釦AU15A3,2,2019/1/1 17:16:31,3
HK-93,落PU8955,2,2019/1/1 17:16:27,3
HK-93,落P9B916,2,2019/1/1 17:16:33,9
HK-93,落P9K321,2,2019/1/1 17:16:25,9
HK-107,落P08881,2,2019/1/1 17:16:37,1
HK-92,落PM5775,2,2019/1/1 17:16:57,2
HK-92,落PU6060,2,2019/1/1 17:16:55,2
HK-92,落PT6565,2,2019/1/1 17:16:57,8
HK-92,落PU3152,2,2019/1/1 17:16:55,7
HK-93,落P80585,2,2019/1/1 17:17:00,1
HK-92,落PC5058,2,2019/1/1 17:17:12,7
HK-92,落P7A988,2,2019/1/1 17:17:08,10
HK-107,落P32296,2,2019/1/1 17:17:10,1
HK-107,落P80211,2,2019/1/1 17:17:11,4
HK-107,落L8P322,2,2019/1/1 17:17:19,1
HK-107,釦BS680H,2,2019/1/1 17:15:37,1
HK-107,落PD0048,2,2019/1/1 17:15:58,3
HK-92,落PR0878,2,2019/1/1 17:16:05,6
HK-93,落P32296,2,2019/1/1 17:16:07,4
HK-93,落F80330,2,2019/1/1 17:18:08,6
HK-93,落PRR829,2,2019/1/1 17:18:58,3
HK-93,落PHA586,2,2019/1/1 17:18:56,3
HK-107,落PA5915,2,2019/1/1 17:18:55,1
HK-92,袴PV222V,2,2019/1/1 17:19:13,2
HK-92,落P0K511,2,2019/1/1 17:19:03,1
HK-92,落PG0575,2,2019/1/1 17:19:07,8
HK-93,落P80058,2,2019/1/1 17:19:11,3
HK-93,落PA8233,2,2019/1/1 17:19:09,2
HK-107,落PT6565,2,2019/1/1 17:17:30,3
HK-107,落PU3152,2,2019/1/1 17:17:28,3
HK-107,落P92248,2,2019/1/1 17:17:26,3
HK-92,堊B5XU21,2,2019/1/1 17:17:49,10
HK-93,落P90622,2,2019/1/1 17:17:46,6
HK-93,落PG8D18,2,2019/1/1 17:17:59,12
HK-93,落P43079,2,2019/1/1 17:17:57,12
HK-93,落P80745,2,2019/1/1 17:18:12,10
HK-93,落PG6633,2,2019/1/1 17:18:22,4
HK-107,落PLM867,2,2019/1/1 17:18:52,1
HK-107,落PS9192,2,2019/1/1 17:19:13,1
HK-92,落PQ6777,2,2019/1/1 17:19:19,8
HK-92,落P00900,2,2019/1/1 17:19:23,10
HK-93,落PRD911,2,2019/1/1 17:19:18,7
HK-92,落P17717,2,2019/1/1 17:17:40,9
HK-93,落PA4016,1,2019/1/1 17:17:43,6
HK-107,落P16292,2,2019/1/1 17:17:37,1
HK-92,落PC0758,2,2019/1/1 17:17:46,10
HK-92,落P98506,2,2019/1/1 17:17:42,9
HK-93,落P46967,2,2019/1/1 17:17:52,5
HK-93,落PM7158,2,2019/1/1 17:17:50,6
HK-93,落PH7117,2,2019/1/1 17:17:49,11
HK-93,落PB9780,2,2019/1/1 17:17:45,5
HK-93,落PZW230,2,2019/1/1 17:17:46,12
HK-92,落PFX998,2,2019/1/1 17:19:08,2
HK-92,落P65049,2,2019/1/1 17:19:08,7
HK-93,落P00597,2,2019/1/1 17:17:29,7
HK-92,落PU0076,2,2019/1/1 17:18:16,6
HK-93,落PM3122,2,2019/1/1 17:18:51,2
HK-93,落PS3900,2,2019/1/1 17:18:47,8
HK-93,落PW6330,2,2019/1/1 17:18:58,2
HK-93,落P0Q759,2,2019/1/1 17:18:53,3
HK-93,落P76918,2,2019/1/1 17:18:49,11
HK-107,概兎,2,2019/1/1 17:18:58,2
HK-92,釦AU15A3,2,2019/1/1 17:19:05,3
HK-92,概兎,99,2019/1/1 17:19:13,8
HK-93,落P80694,2,2019/1/1 17:19:00,6
HK-107,落PW7777,2,2019/1/1 17:17:25,4
HK-107,落P80720,2,2019/1/1 17:18:17,3
HK-92,落PYA315,2,2019/1/1 17:18:22,6
HK-93,落P80192,2,2019/1/1 17:18:16,4
HK-93,落PK8386,2,2019/1/1 17:18:27,4
HK-93,落PJ999H,2,2019/1/1 17:18:48,2
HK-93,落PT6077,2,2019/1/1 17:18:45,2
HK-93,落PU3152,2,2019/1/1 17:18:50,8
HK-107,落P80192,2,2019/1/1 17:19:07,1
HK-92,落PC9651,2,2019/1/1 17:19:14,7
HK-92,落PWZ703,2,2019/1/1 17:19:18,10
HK-93,概兎,2,2019/1/1 17:17:24,7
HK-93,概兎,2,2019/1/1 17:16:45,7
HK-92,落P80175,2,2019/1/1 17:17:44,3
HK-92,落PY7572,2,2019/1/1 17:17:41,8
HK-93,落P80398,2,2019/1/1 17:17:48,6
HK-93,落PK7069,2,2019/1/1 17:17:47,5
HK-93,落P80101,2,2019/1/1 17:17:53,12
HK-107,落P98506,2,2019/1/1 17:18:11,3
HK-107,落PRH610,2,2019/1/1 17:19:21,1
HK-107,落P9F788,2,2019/1/1 17:17:52,1
HK-92,落PE6633,2,2019/1/1 17:18:22,10
HK-93,落PCX768,2,2019/1/1 17:18:17,10
HK-93,落AJ1D73,2,2019/1/1 17:18:15,10
HK-92,落P09790,2,2019/1/1 17:18:20,6
HK-93,落PX234X,2,2019/1/1 17:18:23,10
HK-93,落PH2201,2,2019/1/1 17:18:20,10
HK-93,落PT6565,2,2019/1/1 17:18:42,9
HK-92,落P80558,2,2019/1/1 17:19:10,8
HK-92,落PA6010,2,2019/1/1 17:19:07,7
HK-93,猪AK3E72,2,2019/1/1 17:19:03,3
HK-107,落PU8955,2,2019/1/1 17:17:29,1
HK-93,落PY0202,2,2019/1/1 17:17:43,12
HK-93,落PM0653,2,2019/1/1 17:17:55,5
HK-93,落PK3268,2,2019/1/1 17:18:03,12
HK-93,落P80427,2,2019/1/1 17:17:55,12
HK-93,落P4C688,2,2019/1/1 17:18:46,3
HK-93,落P80720,2,2019/1/1 17:19:00,8
HK-107,落PK0076,2,2019/1/1 17:19:12,2
HK-107,寃A959TH,2,2019/1/1 17:19:11,1
HK-92,告PA8046,1,2019/1/1 17:19:21,3
HK-92,落GYL985,2,2019/1/1 17:19:23,7
HK-92,概兎,2,2019/1/1 17:17:24,10
HK-107,落PV222V,2,2019/1/1 17:17:41,1
HK-107,落PCX156,2,2019/1/1 17:17:35,1
HK-107,落PRD911,2,2019/1/1 17:17:38,3
HK-92,落P80720,2,2019/1/1 17:17:47,9
HK-93,落P80151,2,2019/1/1 17:17:50,5
HK-107,落PA8046,1,2019/1/1 17:17:48,2
HK-92,落PM1379,2,2019/1/1 17:17:53,10
HK-93,落PCY557,2,2019/1/1 17:17:56,11
HK-107,落PP8466,2,2019/1/1 17:17:56,1
HK-93,落PS9192,2,2019/1/1 17:18:21,4
HK-92,落P0G987,2,2019/1/1 17:18:37,6
HK-93,落PD3338,2,2019/1/1 17:18:37,4
HK-107,落P80674,2,2019/1/1 17:18:59,3
HK-107,落PFX998,2,2019/1/1 17:17:24,1
HK-93,落P0B137,2,2019/1/1 17:17:40,5
HK-93,落PY0539,2,2019/1/1 17:18:32,4
HK-92,落PC8901,2,2019/1/1 17:18:27,6
HK-93,落PA9502,2,2019/1/1 17:18:49,3
HK-93,落PC5058,2,2019/1/1 17:18:47,9
HK-93,落P53319,2,2019/1/1 17:18:55,2
HK-92,落PCX156,2,2019/1/1 17:19:09,3
HK-92,落PU8955,2,2019/1/1 17:19:07,3
HK-92,落PLX066,2,2019/1/1 17:19:04,10
HK-93,落PG1221,2,2019/1/1 17:19:07,3
HK-93,落P80210,2,2019/1/1 17:18:59,5
HK-92,落P0N333,2,2019/1/1 17:17:37,7
HK-93,落PC2339,2,2019/1/1 17:18:01,12
HK-93,概兎,99,2019/1/1 17:17:57,6
HK-93,寃A959TH,2,2019/1/1 17:18:13,4
HK-93,落PA5915,2,2019/1/1 17:18:05,5
HK-93,落PD9788,2,2019/1/1 17:19:01,2
HK-92,落PFF961,2,2019/1/1 17:17:24,2
HK-93,概兎,2,2019/1/1 17:17:26,9
HK-107,落PC5058,2,2019/1/1 17:17:40,3
HK-93,落PR5752,2,2019/1/1 17:17:53,6
HK-93,落P15372,2,2019/1/1 17:17:49,12
HK-93,落BVV892,2,2019/1/1 17:17:47,11
HK-107,落P17717,2,2019/1/1 17:18:13,3
HK-93,落PK0076,2,2019/1/1 17:18:18,4
HK-93,落PW188D,2,2019/1/1 17:18:25,10
HK-92,落PB5333,2,2019/1/1 17:18:39,6
HK-93,落P00756,2,2019/1/1 17:18:42,2
HK-93,概兎,2,2019/1/1 17:18:43,8
HK-93,落PV0580,2,2019/1/1 17:18:55,4
HK-107,落PU7011,2,2019/1/1 17:19:01,1
HK-92,落P0C121,2,2019/1/1 17:19:16,2
HK-92,猪C751U0,2,2019/1/1 17:19:17,8
HK-93,概兎,2,2019/1/1 17:19:19,2
HK-107,概兎,2,2019/1/1 17:17:25,4
HK-107,落P92903,2,2019/1/1 17:17:35,3
HK-107,落P0K511,2,2019/1/1 17:17:48,1
HK-93,落P9B363,2,2019/1/1 17:18:25,4
HK-93,落PMF009,2,2019/1/1 17:18:32,10
HK-107,落P67570,2,2019/1/1 17:18:29,3
HK-92,落P49396,2,2019/1/1 17:19:03,2
HK-92,概兎,99,2019/1/1 17:19:04,8
HK-107,落P0C121,2,2019/1/1 17:17:43,1
HK-93,落PU9288,2,2019/1/1 17:17:58,11
HK-92,落P16292,2,2019/1/1 17:19:11,2
HK-92,落L8P322,2,2019/1/1 17:19:06,2
HK-92,概兎,2,2019/1/1 17:19:03,3
HK-92,落PH3565,2,2019/1/1 17:19:12,7
HK-92,落PE0833,2,2019/1/1 17:19:11,7
HK-93,落PP3656,2,2019/1/1 17:17:42,5
HK-93,落P78019,2,2019/1/1 17:17:39,6
HK-93,落PS2535,2,2019/1/1 17:17:35,5
HK-93,落PA0331,2,2019/1/1 17:17:43,11
HK-92,落P67570,2,2019/1/1 17:17:53,9
HK-92,落P06726,2,2019/1/1 17:17:45,9
HK-93,落P80388,2,2019/1/1 17:17:53,11
HK-92,落PWJ897,2,2019/1/1 17:18:05,10
HK-93,概兎,2,2019/1/1 17:18:09,11
HK-92,落PT5730,2,2019/1/1 17:18:35,7
HK-93,概兎,2,2019/1/1 17:16:59,8
HK-92,落P80140,2,2019/1/1 17:19:01,1
HK-92,落P32296,2,2019/1/1 17:18:58,2
HK-93,落P91236,2,2019/1/1 17:19:00,3
HK-107,落PA4063,1,2019/1/1 17:19:00,2
HK-92,落PX1816,2,2019/1/1 17:19:19,2
HK-92,落PG7827,2,2019/1/1 17:19:09,6
HK-93,落P1597僥,2,2019/1/1 17:19:19,1
HK-92,落BA56T6,1,2019/1/1 17:17:44,10
HK-93,落P33311,2,2019/1/1 17:17:52,12
HK-93,落PT0897,2,2019/1/1 17:17:52,11
HK-93,落P8J996,2,2019/1/1 17:18:33,4
HK-93,落PRH610,2,2019/1/1 17:18:29,4
HK-93,落PU0956,2,2019/1/1 17:19:09,3
HK-107,落PX1816,2,2019/1/1 17:17:45,1
HK-93,落PC9999,2,2019/1/1 17:14:23,3
HK-93,落P98928,2,2019/1/1 17:14:28,2
HK-93,落PY3558,2,2019/1/1 17:14:27,3
HK-93,落PV5536,2,2019/1/1 17:14:27,2
HK-92,落PJ7153,2,2019/1/1 17:14:40,3
HK-92,落PJA588,2,2019/1/1 17:14:40,8
HK-92,落P80771,2,2019/1/1 17:15:12,2
HK-93,落PK9886,2,2019/1/1 17:15:14,12
HK-93,落PZT086,2,2019/1/1 17:15:22,5
HK-93,落PQ1011,2,2019/1/1 17:15:22,12
HK-92,落P44055,2,2019/1/1 17:14:03,6
HK-93,落AM5A88,2,2019/1/1 17:14:10,2
HK-93,落PA3089,2,2019/1/1 17:14:11,8
HK-92,落PXW926,2,2019/1/1 17:14:12,6
HK-93,落P68175,2,2019/1/1 17:14:22,2
HK-93,落PZ7959,2,2019/1/1 17:14:14,2
HK-93,落P04529,2,2019/1/1 17:14:20,8
HK-107,概兎,2,2019/1/1 17:14:24,1
HK-107,落PLW803,2,2019/1/1 17:14:35,1
HK-92,落P2E322,2,2019/1/1 17:14:57,3
HK-92,落PC8Y20,2,2019/1/1 17:15:03,7
HK-92,概兎,99,2019/1/1 17:14:58,6
HK-93,落P80105,2,2019/1/1 17:15:20,6
HK-107,落AQX379,2,2019/1/1 17:15:19,3
HK-93,概兎,99,2019/1/1 17:13:37,5
HK-93,落P01242,2,2019/1/1 17:13:44,4
HK-92,落PL2825,2,2019/1/1 17:14:00,6
HK-92,落PX208F,2,2019/1/1 17:13:57,6
HK-93,落P77397,2,2019/1/1 17:14:09,3
HK-93,落P80005,2,2019/1/1 17:14:03,9
